Modo,decil_renda,RM,share,frequencia,frequencia_sd,frequencia_ci,ticket,ticket_sd,ticket_ci,gasto,gasto_sd,gasto_ci,pop,pop2
Transporte Publico,8,Porto Alegre,0.001662642017,16.05671911,12.17797485,3.682972863,10.52085876,25.78946845,7.799483381,1430.580925,1584.013089,479.0515084,25262,42.00166264
Transporte Publico,8,Recife,0.003206523891,11.88737343,9.348565613,2.035872436,16.32328054,31.40174309,6.838476174,1111.838234,872.2800686,189.9597245,25262,81.00320652
Transporte Publico,8,Rio de Janeiro,0.006254700922,11.49032599,12.41285478,1.935491296,32.95201898,49.25062819,7.679471309,1555.969974,1595.371027,248.7604012,25262,158.0062547
Transporte Publico,8,Salvador,0.002335616167,11.79057292,9.840724553,2.511014158,33.25576562,89.21963481,22.76577959,1200.919754,838.7929824,214.0310953,25262,59.00233562
Transporte Publico,8,Sao Luis,0.00126677487,9.78888416,8.442908628,2.925264841,40.20151582,116.555419,40.38365027,1292.824429,2826.459849,979.3003792,25262,32.00126677
Transporte Publico,8,Sao Paulo,0.003087763746,18.02807698,13.43172502,2.980798246,28.64711471,67.43397006,14.9650964,2208.743468,1735.200961,385.079651,25262,78.00308776
Transporte Publico,8,Vitoria,0.002137682594,11.00333662,8.481492162,2.262160821,21.02323022,53.53678133,14.2791866,939.9335066,683.5320132,182.3098237,25262,54.00213768
Transporte Publico,8,Zona Rural,0.0161513796,5.430615311,7.190611383,0.6977242664,52.29193577,179.2077119,17.38900389,988.5684253,1653.55222,160.4485972,25262,408.0161514
Transporte Publico,9,Belem,0.0007125608646,9.348690419,10.22969676,4.725791956,54.01266759,77.08890774,35.61260404,2106.835529,2519.609694,1163.978904,25262,18.00071256
Transporte Publico,9,Belo Horizonte,0.001860575591,13.48286495,9.543943301,2.728519193,20.23491172,56.85100654,16.25314166,1698.624396,1203.594425,344.0957669,25262,47.00186058
Transporte Publico,9,Brasil Urbano,0.02204980009,7.875379796,8.912841934,0.740178896,94.55953956,201.9524373,16.77141064,1435.352338,1770.993088,147.074493,25262,557.0220498
Transporte Publico,9,Brasilia,0.001425121729,13.42347005,9.813642737,3.205731056,80.25858854,204.0728802,66.66258261,2467.036803,2165.317319,707.3239939,25262,36.00142512
Transporte Publico,9,Campo Grande,0.0002771070029,7.360712904,9.410115013,6.970982667,59.5649468,131.9512079,97.74902664,677.288747,544.2411752,403.1720966,25262,7.000277107
Transporte Publico,9,Cuiaba,0.0000791734294,4.543589145,8.956685895,12.41310525,13.21808261,4.386419066,6.079154964,511.4533934,958.0165514,1327.718803,25262,2.000079173
Transporte Publico,9,Curitiba,0.0006333874352,12.3565742,10.60029262,5.194047946,52.70490614,76.0996112,37.28812433,1659.488409,1342.759704,657.9401656,25262,16.00063339
Transporte Publico,9,Florianopolis,0.0004354538617,7.040511335,6.959188389,4.11254196,12.38995113,9.733761676,5.752179864,673.5546477,584.725529,345.5443564,25262,11.00043545
Transporte Publico,9,Fortaleza,0.002414789597,13.51458528,11.85850603,2.975864499,31.26818975,85.14872259,21.36787384,1382.114315,1548.585504,388.6139296,25262,61.00241479
Transporte Publico,9,Goiania,0.0005542140058,7.614827902,9.294430961,4.868631217,65.78012679,60.6143326,31.75114572,1954.036048,2821.763425,1478.102915,25262,14.00055421
Transporte Publico,9,Maceio,0.001227188156,11.1674327,9.76756146,3.43837624,20.01027139,31.3840821,11.04782219,1275.636638,1036.024565,364.7012882,25262,31.00122719
Transporte Publico,9,Manaus,0.001662642017,9.412577339,8.117526989,2.454975642,44.06353983,70.51047591,21.32441334,2317.942544,3331.785074,1007.628458,25262,42.00166264
Transporte Publico,9,Porto Alegre,0.0013459483,10.88465546,11.25021511,3.781546625,90.46044402,196.670373,66.10701908,1303.34477,1323.955226,445.0224609,25262,34.00134595
Transporte Publico,9,Recife,0.002216856023,10.47229566,9.147609076,2.395861311,17.65929907,26.61645938,6.971148937,1189.717008,1126.683769,295.091103,25262,56.00221686
Transporte Publico,9,Rio de Janeiro,0.004750405764,13.05446254,13.86139089,2.480071943,27.1517482,59.92780381,10.72224757,1768.149663,1965.112694,351.5968127,25262,120.0047504
Transporte Publico,9,Salvador,0.001583468588,13.81895845,9.852704374,3.053328615,12.80922411,20.91130711,6.480362137,1065.472203,907.975675,281.3794066,25262,40.00158347
Transporte Publico,9,Sao Luis,0.0009104944381,13.25060026,9.038759072,3.693966766,36.55201061,58.31876112,23.83375458,1172.751892,861.4342529,352.0515898,25262,23.00091049
Transporte Publico,9,Sao Paulo,0.002573136455,16.2884908,13.37156977,3.250676921,32.46460308,163.7960552,39.81941278,1747.855279,1288.211074,313.1687662,25262,65.00257314
Transporte Publico,9,Vitoria,0.001227188156,8.23898431,7.759066073,2.731345847,50.93743798,132.0049038,46.46835617,995.5529975,1044.744424,367.7708526,25262,31.00122719
Transporte Publico,9,Zona Rural,0.01318237599,5.761819364,6.816410596,0.7321190669,72.06815938,119.1871501,12.80133934,1147.619966,1138.317584,122.2614154,25262,333.0131824
Transporte Publico,10,Belem,0.0002375202882,12.02206594,11.34394928,9.076883097,73.55595118,84.82204645,67.87052559,1348.02572,675.2676686,540.3167396,25262,6.00023752
Transporte Publico,10,Belo Horizonte,0.00126677487,5.618776233,6.668002218,2.310302446,155.8767643,246.9701967,85.56923509,2263.393961,4433.137708,1535.975627,25262,32.00126677
Transporte Publico,10,Brasil Urbano,0.01559716559,6.788974908,8.373544331,0.8268168227,115.1827313,188.140219,18.57725856,1870.054056,2812.325814,277.6934356,25262,394.0155972
Transporte Publico,10,Brasilia,0.000791734294,9.566802161,8.989597627,3.939792479,146.540476,334.3683077,146.5406794,2101.030624,1945.984465,852.8496244,25262,20.00079173
Transporte Publico,10,Campo Grande,0.0003166937176,2.808317705,7.230337321,5.010276076,136.9772756,113.6849927,78.77823313,1181.026018,1092.003336,756.7058003,25262,8.000316694
Transporte Publico,10,Cuiaba,0.0002771070029,6.230453835,5.993382594,4.439878378,18.80278979,21.70769964,16.08099346,710.3314998,614.1650093,454.971446,25262,7.000277107
Transporte Publico,10,Curitiba,0.0003562804323,10.16120657,7.120219861,4.6517915,83.01242049,94.53037931,61.75871302,3813.748383,3449.86062,2253.867524,25262,9.00035628
Transporte Publico,10,Florianopolis,0.0001979335735,17.85013679,8.841191473,7.749503618,42.83488714,135.7279631,118.9686191,2376.06492,1234.941923,1082.454432,25262,5.000197934
Transporte Publico,10,Fortaleza,0.001781402161,9.041231414,10.70451513,3.127582936,55.27959515,140.2863436,40.98804747,1410.267842,1913.993694,559.219539,25262,45.0017814
Transporte Publico,10,Goiania,0.0000791734294,0.3333333333,0,0,230.760896,90.10661713,124.8791054,923.0435838,360.4264685,499.5164215,25262,2.000079173
Transporte Publico,10,Maceio,0.0009104944381,9.635043702,7.884096722,3.222078499,34.91339757,60.95922173,24.91285998,1104.018026,981.2926076,401.0353911,25262,23.00091049
Transporte Publico,10,Manaus,0.0008709077234,14.81988662,10.80693309,4.51584694,28.13205631,182.8540814,76.40845347,1519.386639,1643.890116,686.9253364,25262,22.00087091
Transporte Publico,10,Porto Alegre,0.001464708444,11.99659638,13.24289272,4.267073171,101.0251437,147.8573086,47.64200453,1472.143321,1268.608752,408.7661575,25262,37.00146471
Transporte Publico,10,Recife,0.001741815447,6.262117679,7.121813358,2.104322705,62.04484687,71.62669819,21.16394796,976.2853622,964.2063294,284.8995289,25262,44.00174182
Transporte Publico,10,Rio de Janeiro,0.00395867147,12.38674038,11.06457883,2.168617602,91.19472244,371.5674362,72.82587933,2044.504344,2486.765313,487.3970456,25262,100.0039587
Transporte Publico,10,Salvador,0.001108428012,7.740947736,8.050363224,2.981841477,49.33784229,52.33224801,19.38377976,1702.206782,1576.57121,583.9594182,25262,28.00110843
Transporte Publico,10,Sao Luis,0.0005938007205,13.26672687,11.41274698,5.775540731,29.79343727,42.79871969,21.65874256,1340.601295,1132.146492,572.9346481,25262,15.0005938
Transporte Publico,10,Sao Paulo,0.002296029453,13.91592681,14.18790089,3.651339712,39.86267284,96.36751013,24.80074533,1753.978355,3422.973396,880.9223289,25262,58.00229603
Transporte Publico,10,Vitoria,0.0002771070029,12.15391282,7.854833716,5.818835329,7.266653411,3.263097601,2.417292114,1024.825991,609.2482869,451.329154,25262,7.000277107
Transporte Publico,10,Zona Rural,0.009659158386,4.960670483,6.587647008,0.8265773455,139.6628717,312.3235487,39.18843397,1625.547592,2840.167546,356.3667191,25262,244.0096592
